time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,-0.6769063519887211,-0.5654824783154957,17.211489697192356,6.256903294228213,0.11708956381385516,0.0,-1.112859356888376,-0.7295075552263343,4.9714373079098895,0.09639959910388159,0.09287293842823979,0.0,464.861200684481,464.5405593981981,463.94565733989066,465.9162299636789
2.700000000000002,-0.745643743612256,-0.609683062399059,17.50858101299471,6.262543448526596,0.12236350239777494,0.0,-1.1788560505202472,-0.7433932276034501,4.931704136743711,0.0887209981603257,0.07542092943182441,0.0,418.42507627468274,416.90957795815626,417.7447795494465,417.08265967068763
2.760000000000002,-0.8187812857325796,-0.6546821485415258,17.806140549560624,6.268819530240144,0.12724000616484865,0.0,-1.2594886395201992,-0.7560173644924553,4.986619663621895,0.12523305863583148,0.09096371167141018,0.0,448.11889353342735,449.38591935618336,446.1298319449579,449.1103880645622
2.820000000000002,-0.8971331362169006,-0.7003407277677046,18.109132052691137,6.276634826665109,0.13241830589862502,0.0,-1.3527386464959283,-0.7651276388306454,5.112427061627542,0.1387635326992853,0.07482395598270468,0.0,471.54406902556957,470.30105753433423,469.8810569729683,470.94335126506445
2.880000000000002,-0.9810524631036109,-0.7463729339284012,18.418622175677307,0.0015687896103635524,0.13790214569625903,0.0,-1.4450386870872747,-0.7684621633504213,5.203384345374454,0.12736146300932627,0.11262144605234865,0.0,460.0487951505459,463.03848491883895,461.82080253157915,460.93653984071665
2.940000000000002,-1.0708050108351717,-0.7924411388733762,18.73479162347116,0.008844533758122886,0.14474882186180338,0.0,-1.5473571594567719,-0.7663599132514357,5.33481742327534,0.10485926290195134,0.11693333948434108,0.0,475.3900143894522,475.731001697611,474.92353521871325,473.20623143284536
3.000000000000002,-1.1663876352333458,-0.8382651411222136,19.055691867751257,0.014930247060032542,0.15173616249013833,0.0,-1.6393550349411332,-0.7605541340715263,5.361561631217442,0.0934975068677001,0.11548375440765324,0.0,444.1798429179363,444.07307865542276,444.67314148184886,443.750127454757
3.0600000000000023,-1.2678421537621711,-0.883610010418524,19.379602843768136,0.020325629051972882,0.15862878187754959,0.0,-1.7430902733439997,-0.7504170270308106,5.434921758443114,0.08160007996435603,0.11363615710722061,0.0,459.3769580611919,459.2417121214448,460.04279983337375,459.10604313092034
3.1200000000000023,-1.3749227095957814,-0.9283409346039689,19.703313451499493,0.025190394244617664,0.16555442889637817,0.0,-1.8268495567171041,-0.7402459248969876,5.35563979569918,0.08001790729597551,0.1187858201020191,0.0,411.2709620946655,411.73996511801425,410.20459875615734,410.069956132473
3.1800000000000024,-1.4880713957782574,-0.9722444602785469,20.027777502331453,0.030286073551937243,0.17274649122986396,0.0,-1.94542736245348,-0.7227201640187771,5.459082755013314,0.09327726971968348,0.12194619809282169,0.0,469.980583933858,470.237586572057,468.26993276237425,469.30585258583386
